Name	TCGA-2A-A8VL-01	TCGA-2A-A8VO-01	TCGA-2A-A8VT-01	TCGA-2A-A8VV-01	TCGA-2A-A8W1-01	TCGA-2A-A8W3-01	TCGA-CH-5737-01	TCGA-CH-5738-01	TCGA-CH-5739-01	TCGA-CH-5740-01	TCGA-CH-5741-01	TCGA-CH-5743-01	TCGA-CH-5744-01	TCGA-CH-5746-01	TCGA-CH-5748-01	TCGA-CH-5750-01	TCGA-CH-5751-01	TCGA-CH-5752-01	TCGA-CH-5753-01	TCGA-CH-5754-01	TCGA-CH-5761-01	TCGA-CH-5762-01	TCGA-CH-5763-01	TCGA-CH-5764-01	TCGA-CH-5765-01	TCGA-CH-5766-01	TCGA-CH-5767-01	TCGA-CH-5768-01	TCGA-CH-5769-01	TCGA-CH-5771-01	TCGA-CH-5772-01	TCGA-CH-5788-01	TCGA-CH-5789-01	TCGA-CH-5790-01	TCGA-CH-5791-01	TCGA-CH-5792-01	TCGA-CH-5794-01	TCGA-EJ-5494-01	TCGA-EJ-5495-01	TCGA-EJ-5496-01	TCGA-EJ-5497-01	TCGA-EJ-5498-01	TCGA-EJ-5499-01	TCGA-EJ-5501-01	TCGA-EJ-5502-01	TCGA-EJ-5503-01	TCGA-EJ-5504-01	TCGA-EJ-5505-01	TCGA-EJ-5506-01	TCGA-EJ-5507-01	TCGA-EJ-5508-01	TCGA-EJ-5509-01	TCGA-EJ-5510-01	TCGA-EJ-5511-01	TCGA-EJ-5512-01	TCGA-EJ-5514-01	TCGA-EJ-5515-01	TCGA-EJ-5516-01	TCGA-EJ-5517-01	TCGA-EJ-5518-01	TCGA-EJ-5519-01	TCGA-EJ-5521-01	TCGA-EJ-5522-01	TCGA-EJ-5524-01	TCGA-EJ-5525-01	TCGA-EJ-5526-01	TCGA-EJ-5527-01	TCGA-EJ-5530-01	TCGA-EJ-5531-01	TCGA-EJ-5532-01	TCGA-EJ-5542-01	TCGA-EJ-7115-01	TCGA-EJ-7123-01	TCGA-EJ-7125-01	TCGA-EJ-7218-01	TCGA-EJ-7314-01	TCGA-EJ-7315-01	TCGA-EJ-7317-01	TCGA-EJ-7318-01	TCGA-EJ-7321-01	TCGA-EJ-7327-01	TCGA-EJ-7328-01	TCGA-EJ-7330-01	TCGA-EJ-7331-01	TCGA-EJ-7781-01	TCGA-EJ-7782-01	TCGA-EJ-7783-01	TCGA-EJ-7784-01	TCGA-EJ-7785-01	TCGA-EJ-7786-01	TCGA-EJ-7788-01	TCGA-EJ-7789-01	TCGA-EJ-7791-01	TCGA-EJ-7792-01	TCGA-EJ-7793-01	TCGA-EJ-7794-01	TCGA-EJ-7797-01	TCGA-EJ-8468-01	TCGA-EJ-8470-01	TCGA-EJ-8472-01	TCGA-EJ-8474-01	TCGA-EJ-A46D-01	TCGA-EJ-A46G-01	TCGA-EJ-A46I-01	TCGA-EJ-A65E-01	TCGA-EJ-A65F-01	TCGA-EJ-A65G-01	TCGA-EJ-A65J-01	TCGA-EJ-A6RA-01	TCGA-EJ-A6RC-01	TCGA-EJ-A7NF-01	TCGA-EJ-A7NG-01	TCGA-EJ-A7NH-01	TCGA-EJ-A7NJ-01	TCGA-EJ-A7NK-01	TCGA-EJ-A7NM-01	TCGA-EJ-A8FN-01	TCGA-EJ-A8FS-01	TCGA-EJ-A8FU-01	TCGA-FC-7708-01	TCGA-FC-7961-01	TCGA-FC-A4JI-01	TCGA-FC-A5OB-01	TCGA-FC-A8O0-01	TCGA-G9-6329-01	TCGA-G9-6333-01	TCGA-G9-6336-01	TCGA-G9-6342-01	TCGA-G9-6348-01	TCGA-G9-6351-01	TCGA-G9-6353-01	TCGA-G9-6356-01	TCGA-G9-6361-01	TCGA-G9-6363-01	TCGA-G9-6364-01	TCGA-G9-6365-01	TCGA-G9-6366-01	TCGA-G9-6367-01	TCGA-G9-6370-01	TCGA-G9-6371-01	TCGA-G9-6377-01	TCGA-G9-6378-01	TCGA-G9-6384-01	TCGA-G9-6385-01	TCGA-G9-6494-01	TCGA-G9-6499-01	TCGA-G9-7510-01	TCGA-G9-7519-01	TCGA-G9-7521-01	TCGA-G9-7522-01	TCGA-G9-7523-01	TCGA-H9-7775-01	TCGA-HC-7075-01	TCGA-HC-7077-01	TCGA-HC-7078-01	TCGA-HC-7079-01	TCGA-HC-7080-01	TCGA-HC-7081-01	TCGA-HC-7209-01	TCGA-HC-7210-01	TCGA-HC-7211-01	TCGA-HC-7212-01	TCGA-HC-7213-01	TCGA-HC-7230-01	TCGA-HC-7231-01	TCGA-HC-7232-01	TCGA-HC-7233-01	TCGA-HC-7736-01	TCGA-HC-7737-01	TCGA-HC-7740-01	TCGA-HC-7742-01	TCGA-HC-7744-01	TCGA-HC-7747-01	TCGA-HC-7748-01	TCGA-HC-7749-01	TCGA-HC-7750-01	TCGA-HC-7818-01	TCGA-HC-7820-01	TCGA-HC-7821-01	TCGA-HC-8213-01	TCGA-HC-8216-01	TCGA-HC-8256-01	TCGA-HC-8257-01	TCGA-HC-8258-01	TCGA-HC-8260-01	TCGA-HC-8261-01	TCGA-HC-8262-01	TCGA-HC-8264-01	TCGA-HC-8265-01	TCGA-HC-8266-01	TCGA-HC-A48F-01	TCGA-HC-A4ZV-01	TCGA-HC-A631-01	TCGA-HC-A632-01	TCGA-HC-A76W-01	TCGA-HC-A76X-01	TCGA-HC-A8CY-01	TCGA-HC-A8D0-01	TCGA-HC-A8D1-01	TCGA-HI-7168-01	TCGA-HI-7170-01	TCGA-HI-7171-01	TCGA-J4-8198-01	TCGA-J4-8200-01	TCGA-J4-A67T-01	TCGA-J4-A6G1-01	TCGA-J4-A6G3-01	TCGA-J4-A6M7-01	TCGA-J4-A83I-01	TCGA-J4-A83K-01	TCGA-J4-A83M-01	TCGA-J4-A83N-01	TCGA-J9-A52B-01	TCGA-J9-A8CK-01	TCGA-J9-A8CL-01	TCGA-J9-A8CM-01	TCGA-J9-A8CN-01	TCGA-J9-A8CP-01	TCGA-KC-A4BL-01	TCGA-KC-A4BN-01	TCGA-KC-A4BR-01	TCGA-KC-A4BV-01	TCGA-KC-A7F3-01	TCGA-KC-A7F6-01	TCGA-KC-A7FA-01	TCGA-KC-A7FD-01	TCGA-KC-A7FE-01	TCGA-KK-A59X-01	TCGA-KK-A59Y-01	TCGA-KK-A59Z-01	TCGA-KK-A6DY-01	TCGA-KK-A6E0-01	TCGA-KK-A6E1-01	TCGA-KK-A6E2-01	TCGA-KK-A6E5-01	TCGA-KK-A6E6-01	TCGA-KK-A7AP-01	TCGA-KK-A7AU-01	TCGA-KK-A7AV-01	TCGA-KK-A7B1-01	TCGA-KK-A7B3-01	TCGA-KK-A7B4-01	TCGA-KK-A8I4-01	TCGA-KK-A8I5-01	TCGA-KK-A8I6-01	TCGA-KK-A8I8-01	TCGA-KK-A8I9-01	TCGA-KK-A8IA-01	TCGA-KK-A8IB-01	TCGA-KK-A8IC-01	TCGA-KK-A8ID-01	TCGA-KK-A8IF-01	TCGA-KK-A8IG-01	TCGA-KK-A8IH-01	TCGA-KK-A8II-01	TCGA-KK-A8IJ-01	TCGA-KK-A8IK-01	TCGA-KK-A8IL-01	TCGA-M7-A71Y-01	TCGA-M7-A720-01	TCGA-M7-A721-01	TCGA-M7-A725-01	TCGA-QU-A6IP-01	TCGA-SU-A7E7-01	TCGA-TK-A8OK-01	TCGA-V1-A8MF-01	TCGA-V1-A8MG-01	TCGA-V1-A8MJ-01	TCGA-V1-A8ML-01	TCGA-V1-A8MU-01	TCGA-V1-A8WL-01	TCGA-V1-A8WN-01	TCGA-V1-A8WS-01	TCGA-V1-A8WV-01	TCGA-V1-A8WW-01	TCGA-V1-A8X3-01	TCGA-VN-A88I-01	TCGA-VN-A88K-01	TCGA-VN-A88L-01	TCGA-VN-A88N-01	TCGA-VN-A88O-01	TCGA-VN-A88P-01	TCGA-VN-A88Q-01	TCGA-VN-A88R-01	TCGA-VP-A872-01	TCGA-VP-A875-01	TCGA-VP-A876-01	TCGA-VP-A878-01	TCGA-VP-A879-01	TCGA-VP-A87B-01	TCGA-VP-A87C-01	TCGA-VP-A87D-01	TCGA-VP-A87E-01	TCGA-VP-A87H-01	TCGA-VP-A87J-01	TCGA-VP-A87K-01	TCGA-WW-A8ZI-01	TCGA-XA-A8JR-01	TCGA-XJ-A83G-01	TCGA-XJ-A83H-01	TCGA-XJ-A9DI-01	TCGA-XJ-A9DK-01	TCGA-XQ-A8TA-01	TCGA-XQ-A8TB-01	TCGA-Y6-A8TL-01	TCGA-YJ-A8SW-01	TCGA-YL-A8HJ-01	TCGA-YL-A8HK-01	TCGA-YL-A8HL-01	TCGA-YL-A8HM-01	TCGA-YL-A8HO-01	TCGA-YL-A8S8-01	TCGA-YL-A8S9-01	TCGA-YL-A8SA-01	TCGA-YL-A8SB-01	TCGA-YL-A8SC-01	TCGA-YL-A8SF-01	TCGA-YL-A8SH-01	TCGA-YL-A8SJ-01	TCGA-YL-A8SK-01	TCGA-YL-A8SL-01	TCGA-YL-A8SO-01	TCGA-YL-A8SP-01	TCGA-YL-A8SQ-01	TCGA-YL-A8SR-01	TCGA-YL-A9WH-01	TCGA-YL-A9WI-01	TCGA-YL-A9WJ-01	TCGA-ZG-A8QW-01	TCGA-ZG-A8QX-01	TCGA-ZG-A8QY-01	TCGA-ZG-A8QZ-01
ENSG00000279322.1	4.007295285	6.217250006	-11.8931319	4.008549575	2.886377987	-0.155693724	7.320125416	4.445291009	-4.962148931	6.149315495	6.213382033	5.813228739	5.979817896	5.017769556	5.260301393	-4.962148931	2.815916563	3.12477706	-4.962148931	-4.962148931	-4.962148931	-4.962148931	2.641409978	-4.962148931	4.948936403	-4.962148931	3.559286729	-4.962148931	6.07797785	5.572716654	6.843383121	-4.962148931	-4.962148931	-4.962148931	3.81318938	-4.962148931	3.666555374	5.650355927	-4.962148931	-4.962148931	-4.962148931	2.052854204	5.387061038	-4.962148931	2.283671478	4.739770872	6.333920841	-4.962148931	-4.962148931	-4.962148931	-4.962148931	-4.962148931	5.533291093	3.623090308	6.775842609	2.624201689	-4.962148931	3.054893636	4.903128425	3.169211607	-4.962148931	7.943744087	-4.962148931	2.739812302	-4.962148931	-4.962148931	-4.962148931	-4.962148931	-4.962148931	4.330649878	-4.962148931	5.625622308	0.463594374	1.962242553	3.33223338	-5.849832705	6.10109344	5.765117203	5.206965857	2.141034151	2.401393213	5.935847985	-5.849832705	-5.849832705	-5.849832705	-5.849832705	-5.849832705	1.675806438	1.270806512	2.383184977	-5.849832705	5.246220571	-5.849832705	3.702939251	4.211355203	-5.849832705	3.47653638	-9.023649969	1.122774181	4.041477109	4.675174729	4.500171886	3.130286416	3.431403027	2.03248212	0.864101849	5.928708365	3.081274734	3.871351117	4.467222639	1.779283849	1.520625071	4.495113336	0.153399514	3.717036947	1.833821395	3.748532889	3.094282418	1.829073885	3.586147511	2.054239875	-1.545139598	2.099819989	5.894374816	4.373596483	5.282476712	4.256319309	2.810711416	3.072785036	0.208400188	5.753175294	3.41706091	4.278436627	2.850564357	3.537167807	5.029106333	6.223370506	4.352588195	2.194446054	1.746222704	3.937805787	5.366276647	-13.49073528	4.510400405	-0.566981107	5.974258577	4.31565725	5.337909106	-2.406718693	1.586133491	5.190922393	4.341751211	3.539313929	-2.535614744	6.679490625	-1.354644275	4.862785087	0.520977202	-5.849832705	-5.849832705	1.398187979	-5.849832705	-5.849832705	1.367713944	-5.849832705	1.732716699	-5.849832705	2.696153317	-5.849832705	1.543803082	5.109696894	4.528404675	5.040292279	-5.849832705	4.819203155	6.151147042	-5.849832705	5.897679256	4.899197497	3.071295794	1.60352084	2.308674735	4.048419111	4.586452444	4.083530692	-2.200791914	4.023290235	4.25530971	-1.55027152	4.734701338	2.422062996	-6.968983161	2.844030488	0.55787809	0.359554042	-0.732249044	1.610397936	3.215937371	-9.893489626	6.232512716	6.319592271	4.807165911	-12.73044122	-0.774109418	3.966338075	2.904778012	2.854795688	0.746202454	-9.893489626	1.008656277	-1.220120948	3.633228003	4.390520848	4.376964799	4.127295249	2.559662457	4.239355919	2.310128083	2.585814432	0.57860277	5.0132509	-6.968983161	1.716504295	3.56902723	5.001733817	0.029347615	3.129044265	5.7311416	4.085971187	6.376349425	3.63247765	3.82337788	3.44727433	-11.77787892	6.153736543	4.588591133	0.772180553	1.656033105	4.720140432	2.619269693	4.413219337	1.804147054	3.54390568	3.728918123	2.754592242	2.528891659	5.525399886	3.246042946	4.662647091	2.373346189	-0.651443033	4.797757262	4.515129774	4.495971681	-9.893489626	-0.463677635	3.975418921	4.737546112	3.912125941	0.470460287	1.611400553	-1.147387059	5.385702668	0.199097918	2.82337892	5.2962326	4.930495479	3.0456128	4.83502226	5.112743004	4.342190755	-0.11231619	1.9838117	4.300276559	3.939040996	0.99239986	3.122534143	1.348623206	3.604030048	4.759258618	5.256012488	4.631906201	1.759827738	5.350605093	4.640692623	1.135586276	0.546084973	3.224862161	2.828256607	5.619364816	-0.84162894	-16.88590517	4.277475471	1.954480771	-1.109412036	2.296610511	5.017207904	4.455648456	6.402032218	2.93261226	2.861919329	3.424468462	2.492764969	0.644556354	3.923675941	-11.8931319	2.091722219	-9.893489626	-9.893489626	2.514112559	5.624657054	0.310588639	1.158906877	0.673496589	3.962977033	-11.8931319	0.986546506	4.840039421	1.044348377	3.558677508	1.423248527	3.999769544	-11.8931319	4.233381084	3.808908393	0.965850718	3.150092491	2.170805456	4.303934905	3.869323368	2.903833525	1.409973956
ENSG00000204832.9	-0.809950824	2.150281771	4.72847463	6.414953757	6.948409342	-3.195685412	7.269259459	-0.872251747	-1.767620331	5.368605436	-0.507105938	1.243193929	5.434454708	-0.157993871	-1.855553815	1.65755022	3.445262154	2.738869887	6.965828434	-1.531752878	6.3901263	-4.531877976	-0.403340393	-1.606173648	1.472002501	0.224496616	-1.9307545	-1.64489665	6.547135973	5.157444065	5.803533322	5.780944904	3.424993082	1.232403925	-1.998244045	4.667154386	5.993618893	-4.531877976	4.468900682	5.346017018	4.818718637	-4.050462319	1.059763874	-2.61085404	3.507884509	-1.297700565	6.458799125	1.253883091	3.741331774	5.014350471	-1.684628064	2.421421943	0.388464329	-1.606173648	6.493992686	6.106157618	-1.767620331	2.677860991	5.555766613	-0.322062425	-2.272531977	6.273755612	5.316873925	-3.689450996	6.441656129	-2.771695677	-2.536534111	-1.179111371	-1.725569571	5.768037237	5.859903526	3.633158085	-1.47436848	-7.337285561	3.543604465	-3.40142711	6.50369464	2.1667983	-1.933609983	-1.188564193	0.346733101	-1.52160298	5.344666497	-2.53887493	5.056516734	-3.185367485	-2.676626115	5.349830849	5.009932171	1.60746736	-1.52160298	-1.818500523	2.157839731	1.786006386	3.00767742	-2.90975972	5.73957857	0.964286991	0.088709045	6.434049881	0.202010768	0.892208102	5.631274941	3.751367786	-0.240456569	-1.656362553	0.821705255	-3.024020641	0.150835	5.526061518	0.436179189	5.607606573	1.081750068	3.131002605	1.452338645	4.305069652	6.42784769	1.866699124	-1.497601721	0.649848945	0.572625708	5.800553113	0.030931842	2.315026818	0.690510412	1.833537316	0.619189182	6.269471443	1.143543799	-0.582334657	4.773511997	5.116700342	5.744267147	-0.882540642	7.143899378	0.252611557	6.34876408	-2.22042513	1.01982385	-1.299275003	7.09007138	5.856914689	0.18573591	5.166857078	6.827973864	1.806251775	2.690039984	5.601185094	6.502187395	5.70201605	-2.248285577	1.678925128	-0.582334657	-2.311661744	-0.355618772	0.637803559	-1.051527331	4.503961356	-2.99618357	5.582121294	-0.917479191	-0.309350393	4.854263846	0.705392078	6.749475637	0.867911074	-3.955382908	5.376074189	5.529213035	0.294773396	6.263710364	6.758434207	5.795967625	5.550924392	-1.738716554	-2.676626115	-0.503487871	5.429614818	5.455858157	-0.618407707	6.103274599	5.710883594	5.778535984	1.558282256	-0.696564927	-1.718225614	-1.558310907	-4.905542063	-0.682150982	-4.289514609	0.690370907	5.997305154	-0.643857139	-0.544766797	-2.120523347	0.47606226	-0.276442917	4.92007847	0.81087202	-0.520878036	5.594347107	6.061246686	-1.094010263	8.164570291	1.18938691	-1.132671982	-0.042117753	6.015269416	-1.393556427	3.779548378	3.045689974	-1.408605583	2.759793396	-3.112736	-1.784554155	-0.99689786	6.354843846	-3.72923648	-3.997384309	5.392437318	1.146749973	-4.458842689	-3.274109206	2.486494626	6.696542322	-1.50657986	-0.107416607	6.612588124	0.087972964	-0.568407258	6.10795489	2.836598394	7.108080383	-1.94479552	6.778719737	1.962317858	-4.245488731	-1.061430604	-3.901444178	5.998125561	5.437376788	-0.258762787	4.694092092	4.755437197	-0.908289177	4.939389277	-2.702862404	0.514967205	5.647479928	-7.979956467	-1.393556427	-0.467719786	2.570486028	5.242618881	-1.126617822	6.141350048	5.27358276	1.099202338	5.175430785	-0.537020964	-2.986349885	3.304764431	-1.416088155	-0.916589471	-2.563108765	5.813702689	1.04809529	4.646480966	4.932919589	5.006661697	5.817345414	5.41075694	5.506362767	5.922924167	5.351590645	-0.863363508	0.252762409	6.180716946	0.718480242	5.277245154	-1.301328132	6.063465134	-1.494236544	-0.875494101	5.884563273	5.263075611	2.859042066	6.039271999	-1.327431251	-1.715158059	1.251047525	6.421693296	-0.5412605	-3.861343726	2.717597119	-0.50995798	0.000541106	2.525621698	-1.616581648	6.693335504	-3.65731676	3.474283437	-7.979956467	-0.614714977	-2.015140434	-2.454140914	4.668122387	3.957451412	6.247862891	0.328351566	5.645232549	4.639197774	-4.904507726	5.338836809	-1.649882061	1.690568293	3.217001155	-0.11088715	-3.100942626	4.153305368	-3.195685412	4.595182653	4.060768133	-3.012241131	4.956701179	-1.934014526	0.17420425	-1.857299719	-1.310131362	5.791645954	-0.352442897	6.056216143
ENSG00000251321.1	5.580177936	5.083544724	1.410821102	2.527268532	6.0659985	-1.274208768	5.046776351	3.559967564	0.563245303	-1.634587993	-4.782268276	4.770964157	0.487932912	2.937029672	6.288875406	5.493985329	-1.786545738	-5.40642805	-0.113344336	2.106149603	7.018894633	3.621172767	7.057661631	2.056163502	1.358912942	1.392237008	7.156770809	-1.139503438	0.215342044	0.704095026	1.064772511	-2.599875132	4.229336988	-0.640308915	-2.354721079	2.048943288	-2.889461274	0.849054717	0.786183311	1.456663538	3.107537815	4.758967492	1.863883636	1.435447215	3.344805171	3.46354993	7.24660909	7.29637303	8.215561877	-0.421925196	5.237945415	7.509202738	3.152080984	-3.984490114	5.801122146	-3.454193128	6.547803406	-1.249695019	4.739972774	-1.495737714	1.943528156	2.394624942	4.617340208	1.078102137	-6.442695452	4.271769634	2.717757312	0.563245303	6.250663809	2.480378875	4.509703472	3.056312448	5.87694371	4.292970022	7.61085633	1.932470472	-3.663977513	7.057406865	-0.420730473	-2.905125339	5.215288828	0.015578546	3.926369931	7.488819231	0.382108874	0.000262131	2.816568002	4.071556785	1.923748625	7.432127221	-0.793000547	6.367636355	6.30254159	-0.384988261	3.141511317	4.874817679	1.448508745	7.470877929	0.394324152	2.181994168	3.668146187	2.470790115	3.579200771	5.205507177	5.189708524	4.128768807	6.827991061	7.284361519	5.981276082	5.74470036	1.157585205	2.901429107	4.026234937	6.413116361	5.781392197	-3.88271823	5.112280661	7.030337615	3.84110871	0.792780261	0.946168526	-0.262251842	1.013341601	5.686058706	1.525143653	7.395793271	5.360598604	0.199933907	-3.541789403	4.338016758	4.831798287	1.291611212	-2.049039673	-2.833919753	-2.607637959	-1.277574	-4.887376189	4.743564164	5.637511621	4.23929438	1.010469407	4.018924937	3.411027767	4.318734877	4.81193244	6.083628734	5.135371181	6.143249432	-0.921391089	1.749872316	-2.086342919	-0.487842244	5.246391323	-2.814732269	4.9350197	0.616769088	6.816096814	-3.234624921	0.829263111	2.766364197	8.373767673	-0.326381699	-1.313439577	0.487090138	-1.828347679	6.926898243	-1.313439577	0.707263609	3.272763179	3.403661732	3.67130907	-2.788495466	6.398056458	3.499212125	-2.447917953	6.300520674	5.890168379	3.451029235	-2.302412007	-2.284062994	2.145551712	5.854416308	2.93279711	6.978992254	4.395568546	4.445732734	1.028422356	-2.477296127	6.500599165	1.733165053	-4.467079808	-1.241184951	2.200242231	-1.754400653	1.646317286	-4.372240045	0.817342769	2.559902228	3.665145237	4.571467564	3.632592576	-4.552542331	2.212865992	3.370957853	4.445173974	3.094359555	0.504006245	-2.457816672	-0.592689818	2.005644297	-2.224214205	0.678439669	3.95611589	3.83527117	2.078818071	-0.698206698	8.065977245	7.464765697	3.869063799	5.295722477	4.049092017	-0.025402492	6.380091389	2.228914809	4.79678898	3.343792563	4.786522448	8.530378926	-2.4111782	4.313068717	5.410199661	5.760642048	-5.8193641	0.130201032	1.969016545	0.373597368	-1.942230741	-2.426881394	3.715383213	0.762963967	4.119761921	-3.034967142	-3.324011682	-1.126512491	2.18256279	5.765724228	5.84059889	5.262765307	4.447801905	1.847310287	6.043738498	7.367913737	6.176252221	-7.871324687	-1.994465349	1.197625017	4.666734135	1.096559523	4.999944957	5.686064312	4.033281485	1.82273572	4.879832356	5.888087555	-0.309625115	0.704710113	3.239786609	2.571045246	6.866217582	5.311774758	2.259530748	5.142847936	1.879674128	-1.731251056	-4.098472267	1.146160763	-0.316987346	0.045585408	1.285584226	4.740005486	7.494713264	-1.675175464	-1.176708558	7.369517049	-6.418286306	5.606603878	-2.690379174	4.86497779	2.581240316	-0.303143659	-2.772311199	3.655679938	3.626297419	3.077352852	3.756729436	-0.754334844	-3.295591611	4.545603927	7.454218126	2.116299618	0.127942076	5.87694352	-7.871324687	0.175376713	5.823795199	3.389369226	-0.13879224	0.413228022	2.053335856	4.945710393	5.906895834	1.973910508	-2.478571339	-0.053959923	2.887745561	4.153407525	-4.874404478	0.924584666	2.158307733	4.691461494	-7.751733123	2.540909103	-7.751733123	5.285658056	5.00702445	0.805978242	5.464981654	0.898218441	2.439602914	4.87211588	2.691454424	-0.015283915
ENSG00000231150.5	3.872549166	-2.042628188	3.165326863	4.338616161	5.431264046	3.095546571	-0.240552192	3.641666491	-0.024844556	-1.276861897	-10.80410482	-1.759013598	-0.047359494	2.312455075	4.099020634	3.483231877	0.989676499	-1.411536506	5.551286045	-0.177468862	-2.364219296	3.659823699	4.107528583	2.511769346	5.296981371	4.996713021	0.545066581	5.196338558	4.297504861	4.210454016	-1.591033481	-10.80410482	-1.106599159	4.680570082	2.550262628	3.922117545	0.481689683	-0.047359494	3.495993801	4.924810475	-0.777590541	0.295552357	3.339323031	2.985828121	2.068837215	1.490711697	4.233383976	0.920056573	5.563840458	1.74045113	4.283186605	0.14386185	3.959988294	3.169682826	-0.620089727	2.526087602	1.474422087	2.149351465	-3.506567098	0.163679146	4.638134092	-0.128807544	5.309950806	3.979286813	-3.396378781	4.843777447	1.698637673	2.077137653	3.178917063	-2.074534004	0.896089058	3.781993386	-1.105790925	-3.987065534	-1.747491378	5.01347752	0.717589796	0.224904137	2.331452612	4.604221859	3.739303163	1.746755393	1.200890965	-1.54582008	-4.091500656	-0.796717068	5.687136603	5.219936272	-2.080827942	-2.81659026	6.349755112	4.77978535	-1.824778608	-2.178537031	4.136929425	-1.904822776	1.994416551	-0.067073311	-3.332159196	5.251858119	5.228367758	3.78601733	-0.156652403	0.431522877	4.601031049	2.860794008	2.929358132	1.298024567	2.291904434	0.837293607	5.173967121	-1.00929091	2.479105977	3.137219822	0.568311824	4.956181256	-2.449762565	-1.116891043	2.105128602	1.358035149	0.917412401	-6.63322075	4.629938566	-2.491009819	1.526990055	-2.939107555	2.208434578	4.608501954	-0.603863956	4.648061546	2.187624632	4.243230059	6.283686275	3.790379572	4.124906844	3.641999143	-2.662114215	-0.990449977	3.639140676	5.298610763	3.403896477	-8.24116835	-1.613769048	0.923510303	4.464717949	0.35388377	0.655626278	-5.914087469	1.32216772	5.027587784	-3.114103823	5.346074841	-3.071149624	6.086418606	1.74151112	-1.105790925	2.535176326	2.535176326	-4.091500656	-2.178537031	1.751999666	3.957354518	3.392537103	3.497974595	3.607368292	5.100514053	-0.320776281	-1.425569817	-2.178537031	-0.92138356	0.878874195	6.516467794	4.436791487	4.909328096	6.09241771	-8.649602036	4.200523182	0.30522432	1.670943445	0.873441631	-0.924483994	-0.146669476	-3.758019547	0.95934088	3.898136367	0.063043072	3.435939817	-2.798273832	3.872758872	1.481566928	0.635674118	3.627600193	3.88696315	1.11706582	-1.129461812	4.047189695	6.988754411	-2.679570661	5.160441183	3.635521758	-1.26354938	-0.988915077	6.096602033	-7.586360475	2.52178748	-1.542257301	2.405470907	4.262282521	3.832742804	2.640074737	5.034913693	2.818239521	-1.983786958	1.188816762	3.580535153	4.268424801	-4.852305417	2.135518309	-0.012908531	2.067325152	3.630425626	5.903827696	-2.470329498	-0.509874406	-3.472348375	3.220138632	1.955222014	0.843228052	4.602801307	-0.736162118	2.459877046	-3.759307466	-3.759307466	6.220466897	-3.01619465	5.33008229	4.356983398	5.092950905	-2.036979393	-1.204083843	4.11434777	3.781574435	0.473339105	0.107211184	5.530557185	4.865212465	2.588904891	4.928689409	-2.901906135	1.817211365	-1.319524521	-4.16845395	-0.672458503	3.76306218	4.884820527	4.765472369	4.730947097	-4.565046373	3.29504826	0.698548255	4.160265972	3.996537987	-0.722198925	4.91680394	1.837816446	-2.204324433	0.268285313	2.74255676	-2.851637446	1.323550053	-1.482944106	-1.432771499	4.610048042	-1.897300636	2.691666696	2.6481261	1.576254468	3.762795679	4.952413743	2.446995702	0.208081548	-1.149169392	-1.967050096	1.108108543	1.80181284	4.926083972	2.282477439	-2.824718009	2.534658135	-1.322653328	-1.654310926	3.368336701	-9.683525857	0.568311824	6.107803105	3.794293887	-4.101723512	-4.565046373	2.256635256	-1.801952679	-0.033128774	1.780293786	-2.256612596	1.068781641	-4.101723512	0.070772736	4.26135065	1.423942342	-1.610322038	1.526746188	1.585459591	1.500980383	-0.524378188	1.383142038	-2.205064406	4.969330044	5.452121241	4.316893921	3.510768146	4.284502794	6.433947257	-2.042628188	3.961072099	2.449934691	-0.051198601	5.559675163	-9.251239971	-0.499003536	-1.968138206	0.286649509	1.553555893	1.730793991
